expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
5,[BT01]Descent of the King of Knights,BT01/052EN,"Lizard Soldier, Ganlu",Trigger Unit,Kagero,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/052EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_052EN.png,"vanguard_scrape_out\images\BT01_052EN__Lizard_Soldier,_Ganlu.png"
5,[BT01]Descent of the King of Knights,BT01/053EN,"Dragon Monk, Genjo",Trigger Unit,Kagero,0,5000,10000,"(You may only have up to four cards with ""[Heal] HEAL"" in a deck.)",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/053EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_053EN.png,"vanguard_scrape_out\images\BT01_053EN__Dragon_Monk,_Genjo.png"
5,[BT01]Descent of the King of Knights,BT01/054EN,"Oracle Guardian, Gemini",Normal Unit,Oracle Think Tank,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/054EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_054EN.png,"vanguard_scrape_out\images\BT01_054EN__Oracle_Guardian,_Gemini.png"
5,[BT01]Descent of the King of Knights,BT01/055EN,"Weather Girl, Milk",Normal Unit,Oracle Think Tank,1,6000,5000,"[AUTO](RC):When this unit boosts an <Oracle Think Tank> vanguard, if the number of cards in your hand is four or greater, the boosted unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/055EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_055EN.png,"vanguard_scrape_out\images\BT01_055EN__Weather_Girl,_Milk.png"
5,[BT01]Descent of the King of Knights,BT01/056EN,"Oracle Guardian, Nike",Trigger Unit,Oracle Think Tank,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/056EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_056EN.png,"vanguard_scrape_out\images\BT01_056EN__Oracle_Guardian,_Nike.png"
5,[BT01]Descent of the King of Knights,BT01/057EN,Dream Eater,Trigger Unit,Oracle Think Tank,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/057EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_057EN.png,vanguard_scrape_out\images\BT01_057EN__Dream_Eater.png
5,[BT01]Descent of the King of Knights,BT01/058EN,Miracle Kid,Trigger Unit,Oracle Think Tank,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/058EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_058EN.png,vanguard_scrape_out\images\BT01_058EN__Miracle_Kid.png
5,[BT01]Descent of the King of Knights,BT01/059EN,Hungry Dumpty,Normal Unit,Nova Grappler,2,9000,5000,"[AUTO]:When this unit is placed on (RC), if you have a <Nova Grappler> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/059EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_059EN.png,vanguard_scrape_out\images\BT01_059EN__Hungry_Dumpty.png
5,[BT01]Descent of the King of Knights,BT01/060EN,Tough Boy,Normal Unit,Nova Grappler,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/060EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_060EN.png,vanguard_scrape_out\images\BT01_060EN__Tough_Boy.png
5,[BT01]Descent of the King of Knights,BT01/061EN,"Screamin' and Dancin' Announcer, Shout",Normal Unit,Nova Grappler,1,7000,5000,"[ACT](VC/RC):[Rest this unit & Choose a card from your hand, and discard it] Draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/061EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_061EN.png,"vanguard_scrape_out\images\BT01_061EN__Screamin'_and_Dancin'_Announcer,_Shout.png"
5,[BT01]Descent of the King of Knights,BT01/062EN,Clay-doll Mechanic,Normal Unit,Nova Grappler,1,7000,5000,"[AUTO]:When this unit is placed on (RC), if you have a <Nova Grappler> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/062EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_062EN.png,vanguard_scrape_out\images\BT01_062EN__Clay-doll_Mechanic.png
5,[BT01]Descent of the King of Knights,BT01/063EN,Shining Lady,Trigger Unit,Nova Grappler,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/063EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_063EN.png,vanguard_scrape_out\images\BT01_063EN__Shining_Lady.png
5,[BT01]Descent of the King of Knights,BT01/064EN,Lucky Girl,Trigger Unit,Nova Grappler,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/064EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_064EN.png,vanguard_scrape_out\images\BT01_064EN__Lucky_Girl.png
5,[BT01]Descent of the King of Knights,BT01/065EN,"Ring Girl, Clara",Trigger Unit,Nova Grappler,0,5000,10000,"(You may only have up to four cards with ""[Heal] HEAL"" in a deck.)",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/065EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_065EN.png,"vanguard_scrape_out\images\BT01_065EN__Ring_Girl,_Clara.png"
5,[BT01]Descent of the King of Knights,BT01/066EN,Sonic Noa,Normal Unit,Tachikaze,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/066EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_066EN.png,vanguard_scrape_out\images\BT01_066EN__Sonic_Noa.png
5,[BT01]Descent of the King of Knights,BT01/067EN,"Ironclad Dragon, Shieldon",Normal Unit,Tachikaze,0,6000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/067EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_067EN.png,"vanguard_scrape_out\images\BT01_067EN__Ironclad_Dragon,_Shieldon.png"
5,[BT01]Descent of the King of Knights,BT01/068EN,"Stealth Beast, Chigasumi",Normal Unit,Nubatama,2,8000,5000,"[AUTO](VC/RC):When this unit attacks, if the number of cards in your hand is greater than your opponent's, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/068EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_068EN.png,"vanguard_scrape_out\images\BT01_068EN__Stealth_Beast,_Chigasumi.png"
5,[BT01]Descent of the King of Knights,BT01/069EN,"Stealth Dragon, Dreadmaster",Normal Unit,Nubatama,1,7000,5000,"[AUTO](RC):[Counter-Blast 1] When an attack hits during the battle that this unit boosted a <Nubatama>, if the number of cards in your hand is less than your opponent's, you may pay the cost. If you do, your opponent chooses a card from his or her hand, and discards it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/069EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_069EN.png,"vanguard_scrape_out\images\BT01_069EN__Stealth_Dragon,_Dreadmaster.png"
5,[BT01]Descent of the King of Knights,BT01/070EN,"Stealth Beast, Hagakure",Normal Unit,Nubatama,0,5000,10000,"[AUTO]:[Counter-Blast 1] When this unit is placed on (GC), if you have a <Nubatama> vanguard, and the number of cards in your hand is less than your opponent's, you may pay the cost. If you do, your opponent chooses a card from his or her hand, and discards it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/070EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_070EN.png,"vanguard_scrape_out\images\BT01_070EN__Stealth_Beast,_Hagakure.png"
5,[BT01]Descent of the King of Knights,BT01/071EN,Blue Dust,Normal Unit,Dark Irregulars,2,9000,5000,"[AUTO](VC/RC):When this unit's attack hits, if you have a <Dark Irregulars> vanguard, you may [Soul-Charge 1].",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/071EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_071EN.png,vanguard_scrape_out\images\BT01_071EN__Blue_Dust.png
5,[BT01]Descent of the King of Knights,BT01/072EN,Nightmare Baby,Normal Unit,Dark Irregulars,1,6000,5000,"[AUTO](RC):When this unit boosts a unit named ""Blue Dust"", the boosted unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/072EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_072EN.png,vanguard_scrape_out\images\BT01_072EN__Nightmare_Baby.png
5,[BT01]Descent of the King of Knights,BT01/073EN,Rock the Wall,Normal Unit,Dark Irregulars,0,5000,10000,"[AUTO]:When this unit is put into the drop zone from (GC), put this card into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/073EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_073EN.png,vanguard_scrape_out\images\BT01_073EN__Rock_the_Wall.png
5,[BT01]Descent of the King of Knights,BT01/074EN,"Highspeed, Brakki",Normal Unit,Spike Brothers,2,9000,5000,"[AUTO](RC):[Soul-Blast 1] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +5000 until end of that battle, and at the beginning of the close step of that battle, return this unit to your deck, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/074EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_074EN.png,"vanguard_scrape_out\images\BT01_074EN__Highspeed,_Brakki.png"
5,[BT01]Descent of the King of Knights,BT01/075EN,Wonder Boy,Normal Unit,Spike Brothers,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/075EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_075EN.png,vanguard_scrape_out\images\BT01_075EN__Wonder_Boy.png
5,[BT01]Descent of the King of Knights,BT01/076EN,"Redshoe, Milly",Normal Unit,Spike Brothers,0,5000,10000,"[AUTO]:When this unit is put into the drop zone from (GC), put this card into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/076EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_076EN.png,"vanguard_scrape_out\images\BT01_076EN__Redshoe,_Milly.png"
5,[BT01]Descent of the King of Knights,BT01/077EN,"Dandy Guy, Romario",Normal Unit,Granblue,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/077EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_077EN.png,"vanguard_scrape_out\images\BT01_077EN__Dandy_Guy,_Romario.png"
5,[BT01]Descent of the King of Knights,BT01/078EN,Guiding Zombie,Normal Unit,Granblue,0,5000,10000,"[AUTO]:When another <Granblue> rides this unit, you may call this card to (RC). [ACT](RC):[Put this unit into your soul] Put three cards from the top of your deck into your drop zone.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/078EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_078EN.png,vanguard_scrape_out\images\BT01_078EN__Guiding_Zombie.png
5,[BT01]Descent of the King of Knights,BT01/079EN,Karma Queen,Normal Unit,Megacolony,1,7000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), you may pay the cost. If you do, choose one of your opponent's rear-guards, and the chosen unit cannot [Stand] during your opponent's next stand phase.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/079EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_079EN.png,vanguard_scrape_out\images\BT01_079EN__Karma_Queen.png
5,[BT01]Descent of the King of Knights,BT01/080EN,Madame Mirage,Normal Unit,Megacolony,0,6000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/080EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_080EN.png,vanguard_scrape_out\images\BT01_080EN__Madame_Mirage.png
5,[BT01]Descent of the King of Knights,BT01/S01EN,"King of Knights, Alfred",Normal Unit,Royal Paladin,3,10000,-,"[CONT](VC):Your units cannot boost this unit. [CONT](VC):During your turn, this unit gets [Power] +2000 for each of your <Royal Paladin> rear-guards. [ACT](VC/RC):[Counter-Blast 3] Search your deck for up to one grade 2 or less <Royal Paladin>, call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S01EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S01EN.png,"vanguard_scrape_out\images\BT01_S01EN__King_of_Knights,_Alfred.png"
5,[BT01]Descent of the King of Knights,BT01/S02EN,Blaster Blade,Normal Unit,Royal Paladin,2,9000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC), you may pay the cost. If you do, choose an opponent's rear-guard, and retire it. [AUTO]:[Counter-Blast 2] When this unit is placed on (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, choose an opponent's grade 2 or greater rear-guard, and retire it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S02EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S02EN.png,vanguard_scrape_out\images\BT01_S02EN__Blaster_Blade.png
5,[BT01]Descent of the King of Knights,BT01/S03EN,Barcgal,Normal Unit,Royal Paladin,0,4000,10000,"[AUTO]:When another <Royal Paladin> rides this unit, you may call this card to (RC). [ACT](RC):[Rest this unit] Search your deck for up to one card named ""Future Knight, Llew"" or ""Flogal"", call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S03EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S03EN.png,vanguard_scrape_out\images\BT01_S03EN__Barcgal.png
5,[BT01]Descent of the King of Knights,BT01/S04EN,Dragonic Overlord,Normal Unit,Kagero,3,11000,-,"[CONT](VC/RC):If you do not have another <Kagero> vanguard or rear-guard, this unit gets [Power] -2000. [ACT](VC/RC):[Counter-Blast 3] Until end of turn, this unit gets [Power] +5000, gets ""Own(VC/RC):When this unit's attack hits an opponent's rear-guard, [Stand] this unit"", and loses ""Twin Drive!!"".",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S04EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S04EN.png,vanguard_scrape_out\images\BT01_S04EN__Dragonic_Overlord.png
5,[BT01]Descent of the King of Knights,BT01/S05EN,CEO Amaterasu,Normal Unit,Oracle Think Tank,3,10000,-,"[CONT](VC):During your turn, if the number of cards in your hand is four or greater, this unit gets [Power] +4000. [AUTO](VC):At the beginning of your main phase, [Soul-Charge 1], look at the top card of your deck, and put that card on the top or the bottom of your deck. [AUTO](VC/RC):[Soul-Blast 8 & Counter-Blast 5] When this unit's attack hits, you may pay the cost. If you do, draw up to five cards.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S05EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S05EN.png,vanguard_scrape_out\images\BT01_S05EN__CEO_Amaterasu.png
5,[BT01]Descent of the King of Knights,BT01/S06EN,"Battle Sister, Cocoa",Normal Unit,Oracle Think Tank,1,6000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), if you have an <Oracle Think Tank> vanguard, look at the top card of your deck, and put that card on the top or the bottom of your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S06EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S06EN.png,"vanguard_scrape_out\images\BT01_S06EN__Battle_Sister,_Cocoa.png"
5,[BT01]Descent of the King of Knights,BT01/S07EN,Asura Kaiser,Normal Unit,Nova Grappler,3,11000,-,"[CONT](VC/RC):If you do not have another <Nova Grappler> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):When this unit's drive check reveals a grade 3 <Nova Grappler>, choose one of your rear-guards, and [Stand] it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S07EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S07EN.png,vanguard_scrape_out\images\BT01_S07EN__Asura_Kaiser.png
5,[BT01]Descent of the King of Knights,BT01/S08EN,"Solitary Knight, Gancelot",Normal Unit,Royal Paladin,3,9000,-,"[ACT](VC):[Counter-Blast 2] If you have a card named ""Blaster Blade"" in your soul, this unit gets [Power] +5000/[Critical] +1 until end of turn. [ACT](Hand):[Reveal this card to your opponent, and put it on top of your deck] Search your deck for up to one card named ""Blaster Blade"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S08EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S08EN.png,"vanguard_scrape_out\images\BT01_S08EN__Solitary_Knight,_Gancelot.png"
5,[BT01]Descent of the King of Knights,BT01/S09EN,Vortex Dragon,Normal Unit,Kagero,3,10000,-,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge 1], and this unit gets [Power] +2000 until end of turn. [ACT](VC/RC):[Soul-Blast 8 & Counter-Blast 5] Choose up to three of your opponent's rear-guards, and retire them.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT01/S09EN&expansion=5&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt01/BT01_S09EN.png,vanguard_scrape_out\images\BT01_S09EN__Vortex_Dragon.png
